player,seasons,poss,rapm,period_rank,overallrank,id
Ryan Gomes,2010-14,18498,-0.22,372,8060,40790
Michael Cage,2000-04,876,-0.22,366,8061,40791
Vernon Macklin,2012-16,532,-0.22,393,8062,40792
Dion Glover,2004-08,6365,-0.22,370,8063,40793
Wayne Selden,2013-17,1655,-0.22,401,8064,40794
Lou Amundson,2015-19,4327,-0.22,443,8065,40795
Bobby Jackson,2009-13,5817,-0.22,359,8066,40796
Devin Robinson,2017-21,439,-0.22,452,8067,40797
Martell Webster,2007-11,27003,-0.22,370,8068,40798
Mark Strickland,2003-07,52,-0.22,374,8069,40799
Frank Williams,2000-04,3723,-0.22,367,8070,40800
Tristan Thompson,2014-18,58326,-0.23,428,8071,40801
Olden Polynice,1999-03,20429,-0.23,362,8072,40802
Francisco Elson,2003-07,20529,-0.23,375,8073,40803
Alex Acker,2009-13,769,-0.23,360,8074,40804
Quinn Cook,2014-18,5086,-0.23,429,8075,40805
Daniel Santiago,2004-08,3076,-0.23,371,8076,40806
Melvin Sanders,2004-08,421,-0.23,372,8077,40807
Ryan Gomes,2009-13,28284,-0.23,361,8078,40808
Wesley Matthews,2017-21,41792,-0.23,453,8079,40809
Dana Barros,1998-02,21392,-0.23,351,8080,40810
Ruben Garces,2000-04,315,-0.23,368,8081,40811
James Robinson,1997-01,5554,-0.23,335,8082,40812
Jumaine Jones,2000-04,25136,-0.23,369,8083,40813
Ramon Sessions,2011-15,38703,-0.23,376,8084,40814
Jason Lawson,1998-02,143,-0.23,352,8085,40815
Jorge Gutierrez,2016-20,255,-0.23,462,8086,40816
Anthony Johnson,2005-09,35707,-0.23,376,8087,40817
Luis Scola,2015-19,15702,-0.23,444,8088,40818
Tyson Chandler,2017-21,14689,-0.23,454,8089,40819
Kiwane Garris,2000-04,91,-0.23,370,8090,40820
Erick Dampier,2000-04,29029,-0.23,371,8091,40821
Hassan Adams,2004-08,1976,-0.23,373,8092,40822
Michael Cage,1999-03,876,-0.23,363,8093,40823
Julyan Stone,2011-15,1397,-0.23,377,8094,40824
Marc Jackson,2005-09,15752,-0.23,377,8095,40825
Kendrick Perkins,2010-14,46143,-0.23,373,8096,40826
P.J. Brown,2005-09,29282,-0.23,378,8097,40827
Robert Hite,2006-10,501,-0.23,382,8098,40828
Robert Hite,2005-09,501,-0.23,379,8099,40829
Jahidi White,2005-09,496,-0.23,380,8100,40830
Francisco Garcia,2006-10,28885,-0.23,383,8101,40831
DeSagana Diop,2002-06,16055,-0.23,372,8102,40832
Reggie Evans,2004-08,31225,-0.23,374,8103,40833
Spencer Hawes,2010-14,38664,-0.23,374,8104,40834
Arron Afflalo,2014-18,37954,-0.23,430,8105,40835
Kevinn Pinkney,2003-07,379,-0.23,376,8106,40836
Leon Powe,2009-13,7019,-0.23,362,8107,40837
Keith Bogans,2002-06,20744,-0.23,373,8108,40838
Horace Grant,2003-07,4353,-0.23,377,8109,40839
Chris Kaman,2005-09,37311,-0.23,381,8110,40840
Michael Finley,2005-09,54264,-0.23,382,8111,40841
Shayne Whittington,2011-15,401,-0.23,378,8112,40842
Corie Blount,2002-06,12886,-0.23,374,8113,40843
Daniel Theis,2014-18,3689,-0.23,431,8114,40844
Vernon Maxwell,1998-02,13423,-0.23,353,8115,40845
Anzejs Pasecniks,2016-20,1848,-0.23,463,8116,40846
Omar Cook,2002-06,780,-0.23,375,8117,40847
Dee Brown,1997-01,15289,-0.23,336,8118,40848
Ronnie Brewer,2012-16,10596,-0.23,394,8119,40849
Tyus Edney,1998-02,3571,-0.23,354,8120,40850
Kiwane Garris,1999-03,91,-0.23,364,8121,40851
J.R. Giddens,2005-09,24,-0.23,383,8122,40852
Alexis Ajinca,2014-18,12954,-0.23,432,8123,40853
Fred Hoiberg,1997-01,15039,-0.23,337,8124,40854
John Salmons,2000-04,7664,-0.23,372,8125,40855
Jon Leuer,2014-18,19039,-0.23,433,8126,40856
Dan Langhi,2004-08,136,-0.23,375,8127,40857
Jake Voskuhl,2006-10,9558,-0.23,384,8128,40858
James Jones,2009-13,18350,-0.23,363,8129,40859
Chris Johnson,2015-19,5369,-0.23,445,8130,40860
Allen Crabbe,2017-21,26360,-0.23,455,8131,40861
Juan Dixon,2004-08,28647,-0.23,376,8132,40862
Cartier Martin,2013-17,6879,-0.23,402,8133,40863
Kurt Thomas,2012-16,4503,-0.23,395,8134,40864
Dante Cunningham,2013-17,35319,-0.23,403,8135,40865
David Harrison,2007-11,3636,-0.23,371,8136,40866
Joel Freeland,2013-17,7225,-0.23,404,8137,40867
Marvin Williams,2006-10,47228,-0.23,385,8138,40868
Arron Afflalo,2012-16,47620,-0.23,396,8139,40869
Malik Rose,2009-13,1791,-0.23,364,8140,40870
Von Wafer,2011-15,3874,-0.23,379,8141,40871
Derrick Zimmerman,2004-08,104,-0.23,377,8142,40872
Jeff Teague,2010-14,41867,-0.23,375,8143,40873
Nick Van Exel,2000-04,50022,-0.23,373,8144,40874
Roy Hibbert,2014-18,30382,-0.23,434,8145,40875
T.J. Warren,2017-21,33661,-0.23,456,8146,40876
Chucky Atkins,2010-14,2376,-0.23,376,8147,40877
Laron Profit,1998-02,2801,-0.23,355,8148,40878
Sasha Vujacic,2007-11,28304,-0.23,372,8149,40879
Desmon Farmer,2003-07,130,-0.23,378,8150,40880
Arron Afflalo,2009-13,42880,-0.23,365,8151,40881
Paul Watson,2017-21,1691,-0.23,457,8152,40882
Larry Johnson,2001-05,7427,-0.24,372,8153,40883
Jahidi White,1999-03,16887,-0.24,365,8154,40884
Shawn Kemp,2002-06,10641,-0.24,376,8155,40885
Michael Sweetney,2007-11,1534,-0.24,373,8156,40886
Keith Bogans,2010-14,19809,-0.24,377,8157,40887
Damion Lee,2015-19,3218,-0.24,446,8158,40888
Pooh Jeter,2011-15,3494,-0.24,380,8159,40889
Cuttino Mobley,2009-13,1406,-0.24,366,8160,40890
Harold Jamison,2002-06,675,-0.24,377,8161,40891
Eduardo Najera,2010-14,5306,-0.24,378,8162,40892
Kosta Koufos,2005-09,2139,-0.24,384,8163,40893
Eric Bledsoe,2007-11,7035,-0.24,374,8164,40894
Alonzo Mourning,2007-11,7795,-0.24,375,8165,40895
Damien Wilkins,2010-14,16558,-0.24,379,8166,40896
Tim Hardaway,2003-07,840,-0.24,379,8167,40897
Chris Richard,2004-08,2118,-0.24,378,8168,40898
Jeff Trepagnier,1999-03,695,-0.24,366,8169,40899
Michael Beasley,2009-13,37944,-0.24,367,8170,40900
Jaylen Hoard,2016-20,606,-0.24,464,8171,40901
Phil Pressey,2011-15,6760,-0.24,381,8172,40902
Kendrick Perkins,2000-04,139,-0.24,374,8173,40903
Kurt Thomas,2010-14,14786,-0.24,380,8174,40904
Jamison Brewer,1998-02,224,-0.24,356,8175,40905
Jeff Green,2017-21,41822,-0.24,458,8176,40906
Gerald Fitch,2002-06,915,-0.24,378,8177,40907
Antonio Blakeney,2017-21,4648,-0.24,459,8178,40908
Bison Dele,1998-02,13421,-0.24,357,8179,40909
Tom Gugliotta,2000-04,20715,-0.24,375,8180,40910
Monta Ellis,2016-20,21196,-0.24,465,8181,40911
DerMarr Johnson,2004-08,12154,-0.24,379,8182,40912
Alan Anderson,2007-11,980,-0.24,376,8183,40913
Maurice Taylor,2006-10,4889,-0.24,386,8184,40914
Tyler Ulis,2015-19,11463,-0.24,447,8185,40915
Marquis Daniels,2010-14,14139,-0.24,381,8186,40916
David Wesley,2007-11,1342,-0.24,377,8187,40917
Kirk Snyder,2003-07,10150,-0.24,380,8188,40918
Zach Collins,2015-19,12196,-0.24,448,8189,40919
Donatas Motiejunas,2009-13,2169,-0.24,368,8190,40920
Damon Jones,2009-13,417,-0.24,369,8191,40921
Christian Eyenga,2009-13,4112,-0.24,370,8192,40922
Mark Bryant,1997-01,16295,-0.24,338,8193,40923
Gerald Fitch,2006-10,915,-0.24,387,8194,40924
Matt Freije,2002-06,1586,-0.24,379,8195,40925
Norman Powell,2014-18,15869,-0.24,435,8196,40926
Brian Bowen II,2017-21,185,-0.24,460,8197,40927
JaMychal Green,2011-15,718,-0.24,382,8198,40928
Antonis Fotsis,1998-02,989,-0.24,358,8199,40929
Jake Layman,2017-21,12266,-0.24,461,8200,40930
Kosta Perovic,2004-08,155,-0.24,380,8201,40931
DaQuan Jeffries,2016-20,611,-0.24,466,8202,40932
Chris Douglas-Roberts,2014-18,4775,-0.24,436,8203,40933
Anthony Peeler,2001-05,36386,-0.24,373,8204,40934
Georges Niang,2017-21,13558,-0.24,462,8205,40935
Derrick Zimmerman,2003-07,104,-0.24,381,8206,40936
Darington Hobson,2009-13,143,-0.24,371,8207,40937
Malcolm Delaney,2017-21,9082,-0.24,463,8208,40938
Chasson Randle,2014-18,1188,-0.24,437,8209,40939
Oliver Miller,1999-03,4679,-0.24,367,8210,40940
Terrence Williams,2007-11,7795,-0.24,378,8211,40941
Casper Ware,2013-17,470,-0.24,405,8212,40942
Gheorghe Muresan,1997-01,1453,-0.24,339,8213,40943
Matisse Thybulle,2017-21,13090,-0.24,464,8214,40944
Angel Delgado,2015-19,63,-0.24,449,8215,40945
Ryan Gomes,2004-08,22973,-0.24,381,8216,40946
Courtney Lee,2010-14,38748,-0.24,382,8217,40947
Bonzi Wells,2005-09,22955,-0.24,385,8218,40948
Dee Brown,1999-03,9048,-0.24,368,8219,40949
Desmond Penigar,2004-08,322,-0.25,382,8220,40950
Marcus Banks,2001-05,10783,-0.25,374,8221,40951
Kevinn Pinkney,2005-09,379,-0.25,386,8222,40952
Lonny Baxter,1999-03,2658,-0.25,369,8223,40953
Steve Blake,2010-14,33227,-0.25,383,8224,40954
Jason Maxiell,2006-10,25403,-0.25,388,8225,40955
James Anderson,2008-12,3684,-0.25,364,8226,40956
Michael Sweetney,2005-09,12682,-0.25,387,8227,40957
Fabricio Oberto,2010-14,2605,-0.25,384,8228,40958
Daequan Cook,2009-13,20712,-0.25,372,8229,40959
Angel Delgado,2016-20,63,-0.25,467,8230,40960
Johnny Taylor,2000-04,145,-0.25,376,8231,40961
Joe Alexander,2008-12,2944,-0.25,365,8232,40962
DerMarr Johnson,2005-09,10994,-0.25,388,8233,40963
DerMarr Johnson,2003-07,12056,-0.25,382,8234,40964
Carlos Arroyo,2011-15,4411,-0.25,383,8235,40965
Nigel Hayes,2017-21,460,-0.25,465,8236,40966
DeSagana Diop,2003-07,22140,-0.25,383,8237,40967
Donyell Marshall,2008-12,2403,-0.25,366,8238,40968
Noah Vonleh,2017-21,18083,-0.25,466,8239,40969
Darington Hobson,2010-14,143,-0.25,385,8240,40970
Sergio Rodriguez,2013-17,6095,-0.25,406,8241,40971
Josh McRoberts,2005-09,1220,-0.25,389,8242,40972
Josh Harrellson,2014-18,1248,-0.25,438,8243,40973
Desmon Farmer,2004-08,130,-0.25,383,8244,40974
Joel Anthony,2011-15,21661,-0.25,384,8245,40975
Maalik Wayns,2014-18,44,-0.25,439,8246,40976
Jarell Martin,2016-20,12108,-0.25,468,8247,40977
Brandan Wright,2007-11,5729,-0.25,379,8248,40978
DJ White,2007-11,3401,-0.25,380,8249,40979
Al Thornton,2010-14,13090,-0.25,386,8250,40980
Isaac Bonga,2015-19,509,-0.25,450,8251,40981
Josh Howard,2013-17,787,-0.25,407,8252,40982
Chucky Atkins,2006-10,20476,-0.25,389,8253,40983
Laron Profit,1999-03,2801,-0.25,370,8254,40984
James Lang,2003-07,198,-0.25,384,8255,40985
Michael Sweetney,2006-10,7095,-0.25,390,8256,40986
Will Blalock,2007-11,594,-0.25,381,8257,40987
Sasha Kaun,2015-19,383,-0.25,451,8258,40988
Angel Delgado,2017-21,63,-0.25,467,8259,40989
Julyan Stone,2014-18,1156,-0.25,440,8260,40990
Fabricio Oberto,2008-12,13611,-0.25,367,8261,40991
Robert Hite,2004-08,501,-0.25,384,8262,40992
Terence Morris,2005-09,695,-0.25,390,8263,40993
Mike Wilks,2007-11,2919,-0.25,382,8264,40994
Joel Freeland,2011-15,7225,-0.25,385,8265,40995
Donta Smith,2006-10,510,-0.25,391,8266,40996
Reggie Slater,2003-07,564,-0.25,385,8267,40997
Julyan Stone,2010-14,1397,-0.25,387,8268,40998
Marcus Derrickson,2015-19,263,-0.25,452,8269,40999
Carlos Delfino,2008-12,29990,-0.25,368,8270,41000
Chris Douglas-Roberts,2012-16,5012,-0.25,397,8271,41001
Melvin Sanders,2006-10,421,-0.25,392,8272,41002
Marvin Bagley III,2017-21,12559,-0.25,468,8273,41003
A.J. Guyton,1998-02,4466,-0.26,359,8274,41004
Melvin Sanders,2002-06,421,-0.26,380,8275,41005
Mychel Thompson,2008-12,341,-0.26,369,8276,41006
Earl Boykins,2012-16,403,-0.26,398,8277,41007
Samardo Samuels,2009-13,6577,-0.26,373,8278,41008
Esteban Batista,2005-09,2217,-0.26,391,8279,41009
Andrea Bargnani,2008-12,40475,-0.26,370,8280,41010
D'Angelo Russell,2015-19,32805,-0.26,453,8281,41011
Melvin Sanders,2003-07,421,-0.26,386,8282,41012
Nick Van Exel,1999-03,52074,-0.26,371,8283,41013
Melvin Sanders,2005-09,421,-0.26,392,8284,41014
Jeff Trepagnier,2000-04,1064,-0.26,377,8285,41015
Michael Finley,2010-14,3455,-0.26,388,8286,41016
Tyrus Thomas,2006-10,24907,-0.26,393,8287,41017
Mardy Collins,2008-12,7597,-0.26,371,8288,41018
Gary Trent Jr.,2015-19,457,-0.26,454,8289,41019
Randy Foye,2004-08,11848,-0.26,385,8290,41020
Kosta Perovic,2008-12,155,-0.26,372,8291,41021
Hersey Hawkins,1999-03,14814,-0.26,372,8292,41022
Oliver Miller,1998-02,10312,-0.26,360,8293,41023
Kirk Penney,2000-04,71,-0.26,378,8294,41024
Dee Brown,2007-11,3115,-0.26,383,8295,41025
Keith Appling,2012-16,103,-0.26,399,8296,41026
Kosta Perovic,2007-11,155,-0.26,384,8297,41027
Avery Bradley,2017-21,33283,-0.26,469,8298,41028
Marcus Williams,2005-09,9013,-0.26,393,8299,41029
Nenad Krstic,2008-12,21483,-0.26,373,8300,41030
Jerome James,2003-07,15764,-0.26,387,8301,41031
Mychel Thompson,2011-15,341,-0.26,386,8302,41032
Donte Greene,2006-10,9296,-0.26,394,8303,41033
Pat Garrity,2003-07,19288,-0.26,388,8304,41034
Brian Evans,1999-03,514,-0.26,373,8305,41035
O.J. Mayo,2009-13,52920,-0.26,374,8306,41036
Doron Lamb,2010-14,4879,-0.26,389,8307,41037
Alex Scales,2004-08,0,-0.26,386,8308,41038
Alex Scales,2002-06,0,-0.26,381,8309,41039
Anthony Randolph,2005-09,4584,-0.26,394,8310,41040
Alex Scales,2003-07,0,-0.26,389,8311,41041
Alex Scales,2006-10,0,-0.26,395,8312,41042
Alex Scales,2005-09,0,-0.26,395,8313,41043
Nate Wolters,2016-20,66,-0.26,469,8314,41044
Kosta Perovic,2005-09,155,-0.26,396,8315,41045
Seth Curry,2012-16,2914,-0.26,400,8316,41046
Leandro Barbosa,2011-15,21344,-0.26,387,8317,41047
Robert Traylor,1998-02,12283,-0.26,361,8318,41048
Joe Smith,2009-13,8373,-0.26,375,8319,41049
Corey Maggette,2013-17,941,-0.26,408,8320,41050
Matt Carroll,2001-05,1980,-0.26,375,8321,41051
Kyle Weaver,2011-15,262,-0.26,388,8322,41052
Doron Lamb,2012-16,4879,-0.26,401,8323,41053
Jermaine O'Neal,1997-01,18653,-0.26,340,8324,41054
DeAndre' Bembry,2013-17,1453,-0.26,409,8325,41055
Yao Ming,2010-14,369,-0.26,390,8326,41056
Kyle Collinsworth,2015-19,1880,-0.26,455,8327,41057
Casper Ware,2010-14,470,-0.26,391,8328,41058
Shabazz Napier,2012-16,6076,-0.26,402,8329,41059
Emanual Davis,1998-02,12684,-0.26,362,8330,41060
Anfernee Hardaway,2007-11,1211,-0.26,385,8331,41061
Diante Garrett,2011-15,4508,-0.26,389,8332,41062
Josh Boone,2003-07,3400,-0.27,390,8333,41063
John Henson,2016-20,19757,-0.27,470,8334,41064
Bob Sura,1999-03,29162,-0.27,374,8335,41065
Oscar Torres,1999-03,4256,-0.27,375,8336,41066
Cam Reddish,2016-20,6677,-0.27,471,8337,41067
Antoine Wright,2008-12,17210,-0.27,374,8338,41068
Tyronn Lue,2009-13,2030,-0.27,376,8339,41069
Perry Jones III,2009-13,1119,-0.27,377,8340,41070
Darrin Hancock,1997-01,209,-0.27,341,8341,41071
Robert Sacre,2014-18,10093,-0.27,441,8342,41072
Shandon Anderson,2000-04,39804,-0.27,379,8343,41073
Austin Croshere,2006-10,10723,-0.27,396,8344,41074
Josh McRoberts,2009-13,18622,-0.27,378,8345,41075
Tyler Dorsey,2015-19,6905,-0.27,456,8346,41076
Manny Harris,2008-12,5276,-0.27,375,8347,41077
Ivan Johnson,2008-12,3915,-0.27,376,8348,41078
Omri Casspi,2011-15,24528,-0.27,390,8349,41079
James Lang,2004-08,198,-0.27,387,8350,41080
Chris Kaman,2002-06,24837,-0.27,382,8351,41081
Chris Richard,2005-09,2118,-0.27,397,8352,41082
Ronny Turiaf,2006-10,22810,-0.27,397,8353,41083
John Salmons,1999-03,1998,-0.27,376,8354,41084
Taurean Prince,2017-21,33667,-0.27,470,8355,41085
Cuttino Mobley,2008-12,11646,-0.27,377,8356,41086
Taylor Griffin,2009-13,123,-0.27,379,8357,41087
Jonas Valanciunas,2009-13,5547,-0.27,380,8358,41088
James Augustine,2005-09,610,-0.27,398,8359,41089
Chauncey Billups,1998-02,31481,-0.27,363,8360,41090
Sasha Kaun,2016-20,383,-0.27,472,8361,41091
Bernard James,2009-13,1818,-0.27,381,8362,41092
Xavier Silas,2017-21,29,-0.27,471,8363,41093
Chris Douglas-Roberts,2009-13,12223,-0.27,382,8364,41094
Kevin Martin,2012-16,34344,-0.27,403,8365,41095
Derrick McKey,1998-02,20860,-0.27,364,8366,41096
Dragan Bender,2015-19,14341,-0.27,457,8367,41097
Rodrigue Beaubois,2011-15,8544,-0.27,391,8368,41098
Eric Maynor,2008-12,12159,-0.27,378,8369,41099
Henry Ellenson,2013-17,566,-0.27,410,8370,41100
Xavier Silas,2015-19,29,-0.27,458,8371,41101
David West,2003-07,22642,-0.27,391,8372,41102
Robert Hite,2003-07,501,-0.27,392,8373,41103
Jeff Ayres,2011-15,8195,-0.27,392,8374,41104
Allonzo Trier,2017-21,7223,-0.27,472,8375,41105
Carlos Delfino,2006-10,27136,-0.27,398,8376,41106
Luke Jackson,2008-12,838,-0.27,379,8377,41107
Caron Butler,2015-19,6865,-0.27,459,8378,41108
Alex Stepheson,2013-17,290,-0.27,411,8379,41109
Jordan Hill,2017-21,170,-0.27,473,8380,41110
Derrick Zimmerman,2002-06,104,-0.27,383,8381,41111
Tony Dumas,1997-01,172,-0.27,342,8382,41112
Speedy Claxton,2008-12,79,-0.27,380,8383,41113
Steve Kerr,2002-06,6752,-0.27,384,8384,41114
Xavier Silas,2014-18,29,-0.27,442,8385,41115
Nik Stauskas,2011-15,4454,-0.27,393,8386,41116
Kosta Perovic,2006-10,155,-0.27,399,8387,41117
James Augustine,2007-11,610,-0.27,386,8388,41118
Matt Geiger,2001-05,2878,-0.27,376,8389,41119
Lorenzen Wright,2004-08,26644,-0.27,388,8390,41120
Carlos Delfino,2007-11,30093,-0.27,387,8391,41121
Travis Wear,2012-16,2521,-0.27,404,8392,41122
C.J. Watson,2010-14,31762,-0.27,392,8393,41123
Timothe Luwawu-Cabarrot,2017-21,20309,-0.27,474,8394,41124
Jordan Farmar,2017-21,137,-0.27,475,8395,41125
Alton Ford,2004-08,99,-0.27,389,8396,41126
Jerome Kersey,2001-05,939,-0.27,377,8397,41127
Juancho Hernangomez,2013-17,3401,-0.27,412,8398,41128
Jarvis Hayes,2010-14,3889,-0.27,393,8399,41129
Lynn Greer,2003-07,1642,-0.27,393,8400,41130
Evan Eschmeyer,2003-07,744,-0.27,394,8401,41131
Dario Saric,2015-19,29222,-0.27,460,8402,41132
Jacob Wiley,2014-18,135,-0.27,443,8403,41133
Nate Wolters,2017-21,66,-0.27,476,8404,41134
Jerryd Bayless,2006-10,8464,-0.27,400,8405,41135
Xavier Silas,2016-20,29,-0.27,473,8406,41136
Andre Owens,2004-08,2328,-0.27,390,8407,41137
Elden Campbell,2002-06,18787,-0.27,385,8408,41138
T.J. Warren,2013-17,15353,-0.27,413,8409,41139
Kurt Thomas,2009-13,20417,-0.27,383,8410,41140
Francisco Elson,2001-05,7405,-0.27,378,8411,41141
Gerald Wilkins,1999-03,48,-0.27,377,8412,41142
Jabari Parker,2016-20,31629,-0.28,474,8413,41143
Kevinn Pinkney,2006-10,379,-0.28,401,8414,41144
Kenyon Martin,2015-19,401,-0.28,461,8415,41145
Justin Anderson,2013-17,8071,-0.28,414,8416,41146
Fred Jones,2003-07,30524,-0.28,395,8417,41147
Tony Dumas,1998-02,172,-0.28,365,8418,41148
Joe Alexander,2009-13,2944,-0.28,384,8419,41149
Anfernee Hardaway,2008-12,1211,-0.28,381,8420,41150
Jarron Collins,2001-05,16975,-0.28,379,8421,41151
Naz Mitrou-Long,2016-20,542,-0.28,475,8422,41152
Jarrett Culver,2017-21,8524,-0.28,477,8423,41153
Casper Ware,2014-18,470,-0.28,444,8424,41154
Al Jefferson,2002-06,8769,-0.28,386,8425,41155
Wilson Chandler,2015-19,33285,-0.28,462,8426,41156
Jeremy Evans,2011-15,9022,-0.28,394,8427,41157
Gerald Henderson,2013-17,41388,-0.28,415,8428,41158
Jeff Withey,2017-21,1992,-0.28,478,8429,41159
Larry Sanders,2008-12,5724,-0.28,382,8430,41160
Chris Garner,2001-05,517,-0.28,380,8431,41161
Malik Rose,2001-05,35784,-0.28,381,8432,41162
Ruben Wolkowyski,1998-02,1182,-0.28,366,8433,41163
Omar Cook,2001-05,780,-0.28,382,8434,41164
A.J. Guyton,2002-06,2242,-0.28,387,8435,41165
Tyler Dorsey,2016-20,6905,-0.28,476,8436,41166
Tyronn Lue,1998-02,9373,-0.28,367,8437,41167
Kyle O'Quinn,2014-18,21115,-0.28,445,8438,41168
Taylor Griffin,2010-14,123,-0.28,394,8439,41169
Steve Henson,1999-03,86,-0.28,378,8440,41170
Vernon Macklin,2011-15,532,-0.28,395,8441,41171
Doug West,1998-02,6109,-0.28,368,8442,41172
Mark Madsen,2002-06,17480,-0.28,388,8443,41173
Jeff Teague,2016-20,44963,-0.28,477,8444,41174
Donatas Motiejunas,2010-14,6023,-0.28,395,8445,41175
Ruben Patterson,2008-12,1267,-0.28,383,8446,41176
Marquis Teague,2015-19,296,-0.28,463,8447,41177
Horace Grant,2004-08,4032,-0.28,391,8448,41178
T.J. Leaf,2016-20,5080,-0.28,478,8449,41179
Kent Bazemore,2016-20,41566,-0.28,479,8450,41180
Antonis Fotsis,2000-04,989,-0.28,380,8451,41181
Al Harrington,2002-06,46404,-0.28,389,8452,41182
Hedo Turkoglu,2015-19,3149,-0.28,464,8453,41183
Don MacLean,2001-05,304,-0.28,383,8454,41184
Marquis Teague,2016-20,296,-0.28,480,8455,41185
Mark Pope,1998-02,6767,-0.28,369,8456,41186
Brandon Rush,2008-12,30830,-0.28,384,8457,41187
Ivan Johnson,2011-15,8736,-0.28,396,8458,41188
Jumaine Jones,2005-09,15439,-0.28,399,8459,41189
Chris Kaman,2007-11,32545,-0.28,388,8460,41190
Kyle Collinsworth,2016-20,1880,-0.28,481,8461,41191
Jacob Wiley,2015-19,135,-0.28,465,8462,41192
Donta Smith,2002-06,2187,-0.28,390,8463,41193
Clar. Weatherspoon,2004-08,5145,-0.28,392,8464,41194
Robert Traylor,2003-07,12522,-0.28,396,8465,41195
Darko Milicic,2003-07,12502,-0.28,397,8466,41196
James Jones,2000-04,93,-0.28,381,8467,41197
Jason Richardson,2015-19,1620,-0.28,466,8468,41198
Pat Garrity,2008-12,1137,-0.28,385,8469,41199
Alex Garcia,2001-05,562,-0.28,384,8470,41200
Jacob Wiley,2016-20,135,-0.28,482,8471,41201
Jim Jackson,2005-09,13445,-0.28,400,8472,41202
Alan Henderson,2006-10,3605,-0.28,402,8473,41203
Shawne Williams,2006-10,6692,-0.28,403,8474,41204
Isaiah Taylor,2013-17,287,-0.28,416,8475,41205
Toney Douglas,2008-12,15433,-0.28,386,8476,41206
Wayne Turner,2000-04,161,-0.28,382,8477,41207
Tyrus Thomas,2007-11,28132,-0.28,389,8478,41208
Vinny Del Negro,2001-05,3755,-0.28,385,8479,41209
Derrick Coleman,1998-02,34213,-0.28,370,8480,41210
Earl Barron,2009-13,2665,-0.28,385,8481,41211
Tyler Ulis,2017-21,11463,-0.28,479,8482,41212
Devin Robinson,2016-20,439,-0.29,483,8483,41213
Anthony Edwards,2017-21,9712,-0.29,480,8484,41214
Vladimir Stepania,2001-05,11268,-0.29,386,8485,41215
Anthony Carter,2011-15,2995,-0.29,397,8486,41216
Alonzo Mourning,2008-12,1517,-0.29,387,8487,41217
Diante Garrett,2010-14,4508,-0.29,396,8488,41218
Kedrick Brown,1998-02,948,-0.29,371,8489,41219
Speedy Claxton,2009-13,79,-0.29,386,8490,41220
Montrezl Harrell,2017-21,36525,-0.29,481,8491,41221
Mark Madsen,2003-07,16796,-0.29,398,8492,41222
Wang Zhi-zhi,1997-01,337,-0.29,343,8493,41223
Robert Hite,2007-11,501,-0.29,390,8494,41224
Sebastian Telfair,2008-12,23863,-0.29,388,8495,41225
Lavor Postell,2003-07,379,-0.29,399,8496,41226
Steve Henson,1998-02,310,-0.29,372,8497,41227
Juancho Hernangomez,2015-19,10075,-0.29,467,8498,41228
DJ Mbenga,2008-12,5180,-0.29,389,8499,41229
Travis Diener,2005-09,10330,-0.29,401,8500,41230
Joe Crawford,2009-13,82,-0.29,387,8501,41231
Kenny Satterfield,1998-02,2051,-0.29,373,8502,41232
Marcus Haislip,2005-09,372,-0.29,402,8503,41233
Shammond Williams,2001-05,16998,-0.29,387,8504,41234
Quincy Pondexter,2015-19,9750,-0.29,468,8505,41235
Juan Dixon,2009-13,3114,-0.29,388,8506,41236
Patrick O'Bryant,2005-09,1923,-0.29,403,8507,41237
Antonio Davis,2005-09,11774,-0.29,404,8508,41238
Kendrick Nunn,2016-20,9855,-0.29,484,8509,41239
Wayne Turner,1998-02,161,-0.29,374,8510,41240
Wang Zhi-zhi,2003-07,2347,-0.29,400,8511,41241
Brandon Knight,2012-16,41530,-0.29,405,8512,41242
Mychel Thompson,2012-16,341,-0.29,406,8513,41243
Steve Henson,1997-01,310,-0.29,344,8514,41244
James Lang,2007-11,198,-0.29,391,8515,41245
Trey Johnson,2006-10,58,-0.29,404,8516,41246
Pepe Sanchez,2002-06,114,-0.29,391,8517,41247
James Lang,2005-09,198,-0.29,405,8518,41248
Luc Mbah a Moute,2016-20,22152,-0.29,485,8519,41249
Derrick Rose,2016-20,30562,-0.29,486,8520,41250
Leon Powe,2003-07,2741,-0.29,401,8521,41251
